franz_id,SILLY,Fish ID,Sample,DNA Tray Code,DNA Tray Well Code,Sample Year,Sample Date,SEX,Length Mm,Otolith Mark Present,Otolith Mark ID,origin,Sex,date,DOY,n,lineage,Segment,vert,snapdist,Latitude,Longitude,Distance,hitide,dist2tide,Intertidal,Success
PH14_00733,PHOGAN14,733,1400000719_43,1400000719,43,2014,2014-08-20,F,440,NO,NA,Natural,Female,2014-08-20,232,0,NA,1,382,5.2146246665358245,60.208349211420895,-147.76266888671,297.16035041383293,428.93538817076814,-131.7750377569352,Intertidal,Unsuccessful
PH14_00734,PHOGAN14,734,1400000719_44,1400000719,44,2014,2014-08-20,F,NA,NO,NA,Natural,Female,2014-08-20,232,0,NA,1,131,0.6101948758217892,60.2096722123386,-147.75942448348098,544.8009950118704,428.93538817076814,115.8656068411023,Upstream,Unsuccessful
PH14_00735,PHOGAN14,735,1400000719_45,1400000719,45,2014,2014-08-20,F,465,YES,AFK12B,Hatchery,Female,2014-08-20,232,0,NA,1,131,0.6101948758217892,60.2096722123386,-147.75942448348098,544.8009950118704,428.93538817076814,115.8656068411023,Upstream,Unsuccessful
PH14_00736,PHOGAN14,736,1400000719_46,1400000719,46,2014,2014-08-20,F,435,YES,AFK12B,Hatchery,Female,2014-08-20,232,0,NA,1,131,0.6101948758217892,60.2096722123386,-147.75942448348098,544.8009950118704,428.93538817076814,115.8656068411023,Upstream,Unsuccessful
PH14_00738,PHOGAN14,738,1400000719_48,1400000719,48,2014,2014-08-20,F,475,YES,AFK12B,Hatchery,Female,2014-08-20,232,0,NA,1,131,0.6101948758217892,60.2096722123386,-147.75942448348098,544.8009950118704,428.93538817076814,115.8656068411023,Upstream,Unsuccessful
PH14_00747,PHOGAN14,747,1400000720_9,1400000720,9,2014,2014-08-20,F,420,NO,NA,Natural,Female,2014-08-20,232,0,NA,1,228,5.029154579831346,60.2089823091815,-147.760444605235,448.9353881708196,428.93538817076814,20.000000000051443,Upstream,Unsuccessful
PH14_00748,PHOGAN14,748,1400000720_10,1400000720,10,2014,2014-08-20,M,NA,YES,AFK12B,Hatchery,Male,2014-08-20,232,0,NA,1,228,5.029154579831346,60.2089823091815,-147.760444605235,448.9353881708196,428.93538817076814,20.000000000051443,Upstream,Unsuccessful
PH14_00752,PHOGAN14,752,1400000720_14,1400000720,14,2014,2014-08-20,F,455,YES,AFK12B,Hatchery,Female,2014-08-20,232,2,even,1,228,5.029154579831346,60.2089823091815,-147.760444605235,448.9353881708196,428.93538817076814,20.000000000051443,Upstream,Successful
PH14_00753,PHOGAN14,753,1400000720_15,1400000720,15,2014,2014-08-20,F,380,NO,NA,Natural,Female,2014-08-20,232,0,NA,1,228,5.029154579831346,60.2089823091815,-147.760444605235,448.9353881708196,428.93538817076814,20.000000000051443,Upstream,Unsuccessful
PH14_00754,PHOGAN14,754,1400000720_16,1400000720,16,2014,2014-08-20,M,400,YES,AFK12B,Hatchery,Male,2014-08-20,232,3,even,1,228,5.029154579831346,60.2089823091815,-147.760444605235,448.9353881708196,428.93538817076814,20.000000000051443,Upstream,Successful
PH14_00759,PHOGAN14,759,1400000720_21,1400000720,21,2014,2014-08-20,F,435,NO,NA,Natural,Female,2014-08-20,232,0,NA,1,268,6.8997799780397555,60.2087192055452,-147.76093340750498,409.3033310983202,428.93538817076814,-19.632057072447935,Intertidal,Unsuccessful
PH14_00760,PHOGAN14,760,1400000720_22,1400000720,22,2014,2014-08-20,F,435,YES,AFK12B,Hatchery,Female,2014-08-20,232,0,NA,1,268,6.8997799780397555,60.2087192055452,-147.76093340750498,409.3033310983202,428.93538817076814,-19.632057072447935,Intertidal,Unsuccessful
PH14_00762,PHOGAN14,762,1400000720_24,1400000720,24,2014,2014-08-20,F,400,YES,AFK12B,Hatchery,Female,2014-08-20,232,0,NA,1,268,6.8997799780397555,60.2087192055452,-147.76093340750498,409.3033310983202,428.93538817076814,-19.632057072447935,Intertidal,Unsuccessful
PH14_00763,PHOGAN14,763,1400000720_25,1400000720,25,2014,2014-08-20,F,430,YES,AFK12B,Hatchery,Female,2014-08-20,232,0,NA,1,268,6.8997799780397555,60.2087192055452,-147.76093340750498,409.3033310983202,428.93538817076814,-19.632057072447935,Intertidal,Unsuccessful
PH14_00774,PHOGAN14,774,1400000720_36,1400000720,36,2014,2014-08-20,M,410,NO,NA,Natural,Male,2014-08-20,232,0,NA,1,268,6.8997799780397555,60.2087192055452,-147.76093340750498,409.3033310983202,428.93538817076814,-19.632057072447935,Intertidal,Unsuccessful
PH14_00775,PHOGAN14,775,1400000720_37,1400000720,37,2014,2014-08-20,F,395,NO,NA,Natural,Female,2014-08-20,232,0,NA,1,268,6.8997799780397555,60.2087192055452,-147.76093340750498,409.3033310983202,428.93538817076814,-19.632057072447935,Intertidal,Unsuccessful
PH14_00785,PHOGAN14,785,1400000720_47,1400000720,47,2014,2014-08-20,F,430,NO,NA,Natural,Female,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00792,PHOGAN14,792,1400000721_6,1400000721,6,2014,2014-08-20,M,430,YES,AFK12B,Hatchery,Male,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00793,PHOGAN14,793,1400000721_7,1400000721,7,2014,2014-08-20,M,405,NO,NA,Natural,Male,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00799,PHOGAN14,799,1400000721_13,1400000721,13,2014,2014-08-20,M,360,NO,NA,Natural,Male,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00802,PHOGAN14,802,1400000721_16,1400000721,16,2014,2014-08-20,M,425,NO,NA,Natural,Male,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00803,PHOGAN14,803,1400000721_17,1400000721,17,2014,2014-08-20,F,425,YES,AFK12B,Hatchery,Female,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00808,PHOGAN14,808,1400000721_22,1400000721,22,2014,2014-08-20,M,430,NO,NA,Natural,Male,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00810,PHOGAN14,810,1400000721_24,1400000721,24,2014,2014-08-20,M,410,NO,NA,Natural,Male,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00814,PHOGAN14,814,1400000721_28,1400000721,28,2014,2014-08-20,F,455,YES,WNH12PINKB,Hatchery,Female,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00820,PHOGAN14,820,1400000721_34,1400000721,34,2014,2014-08-20,F,445,NO,NA,Natural,Female,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00821,PHOGAN14,821,1400000721_35,1400000721,35,2014,2014-08-20,F,440,NO,NA,Natural,Female,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00822,PHOGAN14,822,1400000721_36,1400000721,36,2014,2014-08-20,M,380,YES,AFK12B,Hatchery,Male,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00824,PHOGAN14,824,1400000721_38,1400000721,38,2014,2014-08-20,M,415,NO,NA,Natural,Male,2014-08-20,232,2,even,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Successful
PH14_00827,PHOGAN14,827,1400000721_41,1400000721,41,2014,2014-08-20,M,440,NO,NA,Natural,Male,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00831,PHOGAN14,831,1400000721_45,1400000721,45,2014,2014-08-20,M,375,YES,AFK12B,Hatchery,Male,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00833,PHOGAN14,833,1400000721_47,1400000721,47,2014,2014-08-20,M,430,NO,NA,Natural,Male,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00834,PHOGAN14,834,1400000721_48,1400000721,48,2014,2014-08-20,M,365,NO,NA,Natural,Male,2014-08-20,232,0,NA,1,322,1.2721953927192124,60.2086940385312,-147.761908854007,355.9851592834615,428.93538817076814,-72.95022888730665,Intertidal,Unsuccessful
PH14_00837,PHOGAN14,837,1400000728_3,1400000728,3,2014,2014-08-22,F,485,YES,AFK12B,Hatchery,Female,2014-08-22,234,0,NA,1,295,9.022412394432834,60.2086488675802,-147.761469359157,382.795464797387,428.93538817076814,-46.139923373381066,Intertidal,Unsuccessful
PH14_00840,PHOGAN14,840,1400000728_6,1400000728,6,2014,2014-08-22,F,465,NO,NA,Natural,Female,2014-08-22,234,8,even,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Successful
PH14_00841,PHOGAN14,841,1400000728_7,1400000728,7,2014,2014-08-22,M,380,NO,NA,Natural,Male,2014-08-22,234,0,NA,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Unsuccessful
PH14_00842,PHOGAN14,842,1400000728_8,1400000728,8,2014,2014-08-22,M,395,NO,NA,Natural,Male,2014-08-22,234,0,NA,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Unsuccessful
PH14_00843,PHOGAN14,843,1400000728_9,1400000728,9,2014,2014-08-22,F,435,NO,NA,Natural,Female,2014-08-22,234,0,NA,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Unsuccessful
PH14_00846,PHOGAN14,846,1400000728_12,1400000728,12,2014,2014-08-22,M,365,NO,NA,Natural,Male,2014-08-22,234,9,even,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Successful
PH14_00847,PHOGAN14,847,1400000728_13,1400000728,13,2014,2014-08-22,M,425,NO,NA,Natural,Male,2014-08-22,234,2,even,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Successful
PH14_00848,PHOGAN14,848,1400000728_14,1400000728,14,2014,2014-08-22,F,450,NO,NA,Natural,Female,2014-08-22,234,2,even,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Successful
PH14_00849,PHOGAN14,849,1400000728_15,1400000728,15,2014,2014-08-22,M,395,YES,AFK12B,Hatchery,Male,2014-08-22,234,0,NA,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Unsuccessful
PH14_00851,PHOGAN14,851,1400000728_17,1400000728,17,2014,2014-08-22,F,470,NO,NA,Natural,Female,2014-08-22,234,2,even,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Successful
PH14_00852,PHOGAN14,852,1400000728_18,1400000728,18,2014,2014-08-22,F,430,YES,AFK12B,Hatchery,Female,2014-08-22,234,0,NA,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Unsuccessful
PH14_00854,PHOGAN14,854,1400000728_20,1400000728,20,2014,2014-08-22,M,405,NO,NA,Natural,Male,2014-08-22,234,0,NA,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Unsuccessful
PH14_00855,PHOGAN14,855,1400000728_21,1400000728,21,2014,2014-08-22,F,440,NO,NA,Natural,Female,2014-08-22,234,5,even,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Successful
PH14_00861,PHOGAN14,861,1400000728_27,1400000728,27,2014,2014-08-22,F,430,YES,AFK12B,Hatchery,Female,2014-08-22,234,1,even,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Successful
PH14_00867,PHOGAN14,867,1400000728_33,1400000728,33,2014,2014-08-22,F,430,NO,NA,Natural,Female,2014-08-22,234,5,even,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Successful
PH14_00869,PHOGAN14,869,1400000728_35,1400000728,35,2014,2014-08-22,F,415,NO,NA,Natural,Female,2014-08-22,234,4,even,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Successful
PH14_00871,PHOGAN14,871,1400000728_37,1400000728,37,2014,2014-08-22,M,380,NO,NA,Natural,Male,2014-08-22,234,2,even,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Successful
PH14_00877,PHOGAN14,877,1400000728_43,1400000728,43,2014,2014-08-22,F,440,YES,AFK12B,Hatchery,Female,2014-08-22,234,1,even,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Successful
PH14_00878,PHOGAN14,878,1400000728_44,1400000728,44,2014,2014-08-22,M,405,NO,NA,Natural,Male,2014-08-22,234,6,even,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Successful
PH14_00880,PHOGAN14,880,1400000728_46,1400000728,46,2014,2014-08-22,M,390,YES,AFK12B,Hatchery,Male,2014-08-22,234,0,NA,1,346,3.485603707332727,60.2085490239211,-147.762233369813,332.2417578581735,428.93538817076814,-96.69363031259462,Intertidal,Unsuccessful
PH14_00886,PHOGAN14,886,1400000854_4,1400000854,4,2014,2014-09-03,M,455,YES,AFK12B,Hatchery,Male,2014-09-03,246,1,even,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Successful
PH14_00890,PHOGAN14,890,1400000854_8,1400000854,8,2014,2014-09-03,F,450,YES,WNH12PINKB,Hatchery,Female,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00891,PHOGAN14,891,1400000854_9,1400000854,9,2014,2014-09-03,F,445,YES,AFK12B,Hatchery,Female,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00894,PHOGAN14,894,1400000854_12,1400000854,12,2014,2014-09-03,F,450,YES,CCH12,Hatchery,Female,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00895,PHOGAN14,895,1400000854_13,1400000854,13,2014,2014-09-03,M,455,YES,AFK12B,Hatchery,Male,2014-09-03,246,2,even,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Successful
PH14_00896,PHOGAN14,896,1400000854_14,1400000854,14,2014,2014-09-03,F,450,YES,AFK12B,Hatchery,Female,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00903,PHOGAN14,903,1400000854_21,1400000854,21,2014,2014-09-03,F,445,YES,AFK12B,Hatchery,Female,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00909,PHOGAN14,909,1400000854_27,1400000854,27,2014,2014-09-03,F,455,YES,AFK12B,Hatchery,Female,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00910,PHOGAN14,910,1400000854_28,1400000854,28,2014,2014-09-03,M,485,YES,AFK12B,Hatchery,Male,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00917,PHOGAN14,917,1400000854_35,1400000854,35,2014,2014-09-03,F,435,NO,NA,Natural,Female,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00919,PHOGAN14,919,1400000854_37,1400000854,37,2014,2014-09-03,F,435,YES,AFK12B,Hatchery,Female,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00922,PHOGAN14,922,1400000854_40,1400000854,40,2014,2014-09-03,M,460,NO,NA,Natural,Male,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00924,PHOGAN14,924,1400000854_42,1400000854,42,2014,2014-09-03,M,485,YES,WNH12PINKB,Hatchery,Male,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00927,PHOGAN14,927,1400000854_45,1400000854,45,2014,2014-09-03,F,435,YES,CCH12,Hatchery,Female,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00928,PHOGAN14,928,1400000854_46,1400000854,46,2014,2014-09-03,F,435,YES,WNH12PINKB,Hatchery,Female,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00929,PHOGAN14,929,1400000854_47,1400000854,47,2014,2014-09-03,F,465,YES,AFK12B,Hatchery,Female,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00936,PHOGAN14,936,1400000855_6,1400000855,6,2014,2014-09-03,M,450,YES,WNH12PINKB,Hatchery,Male,2014-09-03,246,6,even,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Successful
PH14_00941,PHOGAN14,941,1400000855_11,1400000855,11,2014,2014-09-03,M,425,YES,WNH12PINKB,Hatchery,Male,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00943,PHOGAN14,943,1400000855_13,1400000855,13,2014,2014-09-03,M,455,YES,WNH12PINKB,Hatchery,Male,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00944,PHOGAN14,944,1400000855_14,1400000855,14,2014,2014-09-03,F,445,YES,AFK12B,Hatchery,Female,2014-09-03,246,3,even,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Successful
PH14_00945,PHOGAN14,945,1400000855_15,1400000855,15,2014,2014-09-03,F,440,NO,NA,Natural,Female,2014-09-03,246,1,even,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Successful
PH14_00947,PHOGAN14,947,1400000855_17,1400000855,17,2014,2014-09-03,M,395,YES,AFK12B,Hatchery,Male,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00951,PHOGAN14,951,1400000855_21,1400000855,21,2014,2014-09-03,F,455,NO,NA,Natural,Female,2014-09-03,246,1,even,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Successful
PH14_00953,PHOGAN14,953,1400000855_23,1400000855,23,2014,2014-09-03,M,420,YES,AFK12B,Hatchery,Male,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00955,PHOGAN14,955,1400000855_25,1400000855,25,2014,2014-09-03,F,445,NO,NA,Natural,Female,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00958,PHOGAN14,958,1400000855_28,1400000855,28,2014,2014-09-03,F,415,YES,WNH12PINKB,Hatchery,Female,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00965,PHOGAN14,965,1400000855_35,1400000855,35,2014,2014-09-03,F,NA,NO,NA,Natural,Female,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00968,PHOGAN14,968,1400000855_38,1400000855,38,2014,2014-09-03,M,NA,NO,NA,Natural,Male,2014-09-03,246,0,NA,1,152,10.299770709748836,60.2094546684358,-147.759449413747,524.1077620682408,428.93538817076814,95.17237389747272,Upstream,Unsuccessful
PH14_00969,PHOGAN14,969,1400000855_39,1400000855,39,2014,2014-09-03,M,455,YES,AFK12B,Hatchery,Male,2014-09-03,246,1,even,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Successful
PH14_00975,PHOGAN14,975,1400000855_45,1400000855,45,2014,2014-09-03,M,445,YES,WNH12PINKB,Hatchery,Male,2014-09-03,246,0,NA,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Unsuccessful
PH14_00987,PHOGAN14,987,1400000856_9,1400000856,9,2014,2014-09-03,M,455,YES,CCH12,Hatchery,Male,2014-09-03,246,0,NA,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Unsuccessful
PH14_00989,PHOGAN14,989,1400000856_11,1400000856,11,2014,2014-09-03,F,425,YES,AFK12B,Hatchery,Female,2014-09-03,246,1,even,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Successful
PH14_00991,PHOGAN14,991,1400000856_13,1400000856,13,2014,2014-09-03,F,430,YES,AFK12B,Hatchery,Female,2014-09-03,246,0,NA,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Unsuccessful
PH14_00993,PHOGAN14,993,1400000856_15,1400000856,15,2014,2014-09-03,F,455,YES,AFK12B,Hatchery,Female,2014-09-03,246,0,NA,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Unsuccessful
PH14_00997,PHOGAN14,997,1400000856_19,1400000856,19,2014,2014-09-03,M,475,YES,WNH12PINKB,Hatchery,Male,2014-09-03,246,0,NA,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Unsuccessful
PH14_01004,PHOGAN14,1004,1400000856_26,1400000856,26,2014,2014-09-03,F,455,NO,NA,Natural,Female,2014-09-03,246,0,NA,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Unsuccessful
PH14_01005,PHOGAN14,1005,1400000856_27,1400000856,27,2014,2014-09-03,F,445,YES,CCH12,Hatchery,Female,2014-09-03,246,0,NA,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Unsuccessful
PH14_01007,PHOGAN14,1007,1400000856_29,1400000856,29,2014,2014-09-03,M,440,YES,WNH12PINKB,Hatchery,Male,2014-09-03,246,0,NA,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Unsuccessful
PH14_01008,PHOGAN14,1008,1400000856_30,1400000856,30,2014,2014-09-03,F,435,NO,NA,Natural,Female,2014-09-03,246,2,even,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Successful
PH14_01011,PHOGAN14,1011,1400000856_33,1400000856,33,2014,2014-09-03,F,470,YES,AFK12B,Hatchery,Female,2014-09-03,246,0,NA,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Unsuccessful
PH14_01013,PHOGAN14,1013,1400000856_35,1400000856,35,2014,2014-09-03,M,455,YES,WNH12PINKB,Hatchery,Male,2014-09-03,246,1,even,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Successful
PH14_01015,PHOGAN14,1015,1400000856_37,1400000856,37,2014,2014-09-03,F,450,NO,NA,Natural,Female,2014-09-03,246,0,NA,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Unsuccessful
PH14_01023,PHOGAN14,1023,1400000856_45,1400000856,45,2014,2014-09-03,F,455,YES,WNH12PINKB,Hatchery,Female,2014-09-03,246,0,NA,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Unsuccessful
PH14_01024,PHOGAN14,1024,1400000856_46,1400000856,46,2014,2014-09-03,F,445,YES,WNH12PINKB,Hatchery,Female,2014-09-03,246,2,even,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Successful
PH14_01026,PHOGAN14,1026,1400000856_48,1400000856,48,2014,2014-09-03,F,445,YES,CCH12,Hatchery,Female,2014-09-03,246,0,NA,1,201,4.954992704317485,60.209163585384495,-147.760109896918,475.9353881708104,428.93538817076814,47.00000000004229,Upstream,Unsuccessful
