franz_id,SILLY,Fish ID,DNA Tray Code,DNA Tray Well Code,Sample Year,Sample Date,SEX,Length Mm,Otolith Mark Present,Otolith Mark ID,origin,Sex,date,DOY
PS13_00002,PSTOCK13,2,1300001661,2,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00007,PSTOCK13,7,1300001661,7,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00009,PSTOCK13,9,1300001661,9,2013,19-AUG-13,F,409,NO,NA,Natural,Female,2013-08-19,231
PS13_00010,PSTOCK13,10,1300001661,10,2013,19-AUG-13,M,399,NO,NA,Natural,Male,2013-08-19,231
PS13_00011,PSTOCK13,11,1300001661,11,2013,19-AUG-13,F,NA,NO,NA,Natural,Female,2013-08-19,231
PS13_00012,PSTOCK13,12,1300001661,12,2013,19-AUG-13,M,442,NO,NA,Natural,Male,2013-08-19,231
PS13_00015,PSTOCK13,15,1300001661,15,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00016,PSTOCK13,16,1300001661,16,2013,19-AUG-13,F,396,NO,NA,Natural,Female,2013-08-19,231
PS13_00017,PSTOCK13,17,1300001661,17,2013,19-AUG-13,M,428,NO,NA,Natural,Male,2013-08-19,231
PS13_00018,PSTOCK13,18,1300001661,18,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00019,PSTOCK13,19,1300001661,19,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00020,PSTOCK13,20,1300001661,20,2013,19-AUG-13,F,399,NO,NA,Natural,Female,2013-08-19,231
PS13_00021,PSTOCK13,21,1300001661,21,2013,19-AUG-13,M,414,NO,NA,Natural,Male,2013-08-19,231
PS13_00022,PSTOCK13,22,1300001661,22,2013,19-AUG-13,M,399,NO,NA,Natural,Male,2013-08-19,231
PS13_00023,PSTOCK13,23,1300001661,23,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00024,PSTOCK13,24,1300001661,24,2013,19-AUG-13,F,424,NO,NA,Natural,Female,2013-08-19,231
PS13_00025,PSTOCK13,25,1300001661,25,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00026,PSTOCK13,26,1300001661,26,2013,19-AUG-13,M,419,NO,NA,Natural,Male,2013-08-19,231
PS13_00027,PSTOCK13,27,1300001661,27,2013,19-AUG-13,M,436,NO,NA,Natural,Male,2013-08-19,231
PS13_00028,PSTOCK13,28,1300001661,28,2013,19-AUG-13,M,362,NO,NA,Natural,Male,2013-08-19,231
PS13_00029,PSTOCK13,29,1300001661,29,2013,19-AUG-13,M,393,NO,NA,Natural,Male,2013-08-19,231
PS13_00030,PSTOCK13,30,1300001661,30,2013,19-AUG-13,M,412,NO,NA,Natural,Male,2013-08-19,231
PS13_00031,PSTOCK13,31,1300001661,31,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00032,PSTOCK13,32,1300001661,32,2013,19-AUG-13,M,383,NO,NA,Natural,Male,2013-08-19,231
PS13_00033,PSTOCK13,33,1300001661,33,2013,19-AUG-13,M,382,NO,NA,Natural,Male,2013-08-19,231
PS13_00035,PSTOCK13,35,1300001661,35,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00036,PSTOCK13,36,1300001661,36,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00037,PSTOCK13,37,1300001661,37,2013,19-AUG-13,M,387,NO,NA,Natural,Male,2013-08-19,231
PS13_00038,PSTOCK13,38,1300001661,38,2013,19-AUG-13,M,372,NO,NA,Natural,Male,2013-08-19,231
PS13_00039,PSTOCK13,39,1300001661,39,2013,19-AUG-13,M,371,NO,NA,Natural,Male,2013-08-19,231
PS13_00041,PSTOCK13,41,1300001661,41,2013,19-AUG-13,M,409,NO,NA,Natural,Male,2013-08-19,231
PS13_00042,PSTOCK13,42,1300001661,42,2013,19-AUG-13,M,368,NO,NA,Natural,Male,2013-08-19,231
PS13_00043,PSTOCK13,43,1300001661,43,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00044,PSTOCK13,44,1300001661,44,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00045,PSTOCK13,45,1300001661,45,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00046,PSTOCK13,46,1300001661,46,2013,19-AUG-13,M,392,NO,NA,Natural,Male,2013-08-19,231
PS13_00047,PSTOCK13,47,1300001661,47,2013,19-AUG-13,F,NA,NO,NA,Natural,Female,2013-08-19,231
PS13_00048,PSTOCK13,48,1300001661,48,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00049,PSTOCK13,49,1300001660,1,2013,19-AUG-13,F,NA,NO,NA,Natural,Female,2013-08-19,231
PS13_00050,PSTOCK13,50,1300001660,2,2013,19-AUG-13,M,397,NO,NA,Natural,Male,2013-08-19,231
PS13_00051,PSTOCK13,51,1300001660,3,2013,19-AUG-13,M,386,NO,NA,Natural,Male,2013-08-19,231
PS13_00052,PSTOCK13,52,1300001660,4,2013,19-AUG-13,M,421,NO,NA,Natural,Male,2013-08-19,231
PS13_00053,PSTOCK13,53,1300001660,5,2013,19-AUG-13,F,394,NO,NA,Natural,Female,2013-08-19,231
PS13_00054,PSTOCK13,54,1300001660,6,2013,19-AUG-13,M,410,NO,NA,Natural,Male,2013-08-19,231
PS13_00055,PSTOCK13,55,1300001660,7,2013,19-AUG-13,M,368,NO,NA,Natural,Male,2013-08-19,231
PS13_00056,PSTOCK13,56,1300001660,8,2013,19-AUG-13,M,395,NO,NA,Natural,Male,2013-08-19,231
PS13_00057,PSTOCK13,57,1300001660,9,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00058,PSTOCK13,58,1300001660,10,2013,19-AUG-13,M,407,NO,NA,Natural,Male,2013-08-19,231
PS13_00059,PSTOCK13,59,1300001660,11,2013,19-AUG-13,M,382,NO,NA,Natural,Male,2013-08-19,231
PS13_00060,PSTOCK13,60,1300001660,12,2013,19-AUG-13,M,368,NO,NA,Natural,Male,2013-08-19,231
PS13_00061,PSTOCK13,61,1300001660,13,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00063,PSTOCK13,63,1300001660,15,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00064,PSTOCK13,64,1300001660,16,2013,19-AUG-13,M,424,NO,NA,Natural,Male,2013-08-19,231
PS13_00065,PSTOCK13,65,1300001660,17,2013,19-AUG-13,F,NA,NO,NA,Natural,Female,2013-08-19,231
PS13_00066,PSTOCK13,66,1300001660,18,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00067,PSTOCK13,67,1300001660,19,2013,19-AUG-13,M,393,NO,NA,Natural,Male,2013-08-19,231
PS13_00068,PSTOCK13,68,1300001660,20,2013,19-AUG-13,F,377,NO,NA,Natural,Female,2013-08-19,231
PS13_00069,PSTOCK13,69,1300001660,21,2013,19-AUG-13,M,341,NO,NA,Natural,Male,2013-08-19,231
PS13_00070,PSTOCK13,70,1300001660,22,2013,19-AUG-13,M,391,NO,NA,Natural,Male,2013-08-19,231
PS13_00071,PSTOCK13,71,1300001660,23,2013,19-AUG-13,M,407,NO,NA,Natural,Male,2013-08-19,231
PS13_00072,PSTOCK13,72,1300001660,24,2013,19-AUG-13,M,412,NO,NA,Natural,Male,2013-08-19,231
PS13_00073,PSTOCK13,73,1300001660,25,2013,19-AUG-13,M,406,NO,NA,Natural,Male,2013-08-19,231
PS13_00074,PSTOCK13,74,1300001660,26,2013,19-AUG-13,M,372,NO,NA,Natural,Male,2013-08-19,231
PS13_00076,PSTOCK13,76,1300001660,28,2013,19-AUG-13,F,NA,NO,NA,Natural,Female,2013-08-19,231
PS13_00077,PSTOCK13,77,1300001660,29,2013,19-AUG-13,M,431,NO,NA,Natural,Male,2013-08-19,231
PS13_00078,PSTOCK13,78,1300001660,30,2013,19-AUG-13,M,386,NO,NA,Natural,Male,2013-08-19,231
PS13_00079,PSTOCK13,79,1300001660,31,2013,19-AUG-13,M,426,NO,NA,Natural,Male,2013-08-19,231
PS13_00080,PSTOCK13,80,1300001660,32,2013,19-AUG-13,M,382,NO,NA,Natural,Male,2013-08-19,231
PS13_00081,PSTOCK13,81,1300001660,33,2013,19-AUG-13,M,390,NO,NA,Natural,Male,2013-08-19,231
PS13_00082,PSTOCK13,82,1300001660,34,2013,19-AUG-13,F,374,NO,NA,Natural,Female,2013-08-19,231
PS13_00083,PSTOCK13,83,1300001660,35,2013,19-AUG-13,F,408,NO,NA,Natural,Female,2013-08-19,231
PS13_00084,PSTOCK13,84,1300001660,36,2013,19-AUG-13,M,375,NO,NA,Natural,Male,2013-08-19,231
PS13_00085,PSTOCK13,85,1300001660,37,2013,19-AUG-13,M,NA,NO,NA,Natural,Male,2013-08-19,231
PS13_00086,PSTOCK13,86,1300001702,1,2013,30-AUG-13,F,394,NO,NA,Natural,Female,2013-08-30,242
PS13_00087,PSTOCK13,87,1300001702,2,2013,30-AUG-13,F,411,YES,AFK11A,Hatchery,Female,2013-08-30,242
PS13_00088,PSTOCK13,88,1300001702,3,2013,30-AUG-13,M,405,NO,NA,Natural,Male,2013-08-30,242
PS13_00089,PSTOCK13,89,1300001702,4,2013,30-AUG-13,F,404,YES,AFK11A,Hatchery,Female,2013-08-30,242
PS13_00090,PSTOCK13,90,1300001702,5,2013,30-AUG-13,M,373,NO,NA,Natural,Male,2013-08-30,242
PS13_00091,PSTOCK13,91,1300001702,6,2013,30-AUG-13,F,413,YES,AFK11B,Hatchery,Female,2013-08-30,242
PS13_00092,PSTOCK13,92,1300001702,7,2013,30-AUG-13,F,434,NO,NA,Natural,Female,2013-08-30,242
PS13_00094,PSTOCK13,94,1300001702,9,2013,30-AUG-13,F,NA,NO,NA,Natural,Female,2013-08-30,242
PS13_00095,PSTOCK13,95,1300001702,10,2013,30-AUG-13,M,379,NO,NA,Natural,Male,2013-08-30,242
PS13_00096,PSTOCK13,96,1300001702,11,2013,30-AUG-13,M,436,NO,NA,Natural,Male,2013-08-30,242
PS13_00098,PSTOCK13,98,1300001702,13,2013,30-AUG-13,M,434,NO,NA,Natural,Male,2013-08-30,242
PS13_00099,PSTOCK13,99,1300001702,14,2013,30-AUG-13,M,406,NO,NA,Natural,Male,2013-08-30,242
PS13_00100,PSTOCK13,100,1300001702,15,2013,30-AUG-13,M,395,NO,NA,Natural,Male,2013-08-30,242
PS13_00101,PSTOCK13,101,1300001702,16,2013,30-AUG-13,F,395,NO,NA,Natural,Female,2013-08-30,242
PS13_00102,PSTOCK13,102,1300001702,17,2013,30-AUG-13,F,356,NO,NA,Natural,Female,2013-08-30,242
PS13_00103,PSTOCK13,103,1300001702,18,2013,30-AUG-13,F,402,NO,NA,Natural,Female,2013-08-30,242
PS13_00105,PSTOCK13,105,1300001702,20,2013,30-AUG-13,M,454,NO,NA,Natural,Male,2013-08-30,242
PS13_00108,PSTOCK13,108,1300001702,23,2013,30-AUG-13,M,402,NO,NA,Natural,Male,2013-08-30,242
PS13_00109,PSTOCK13,109,1300001702,24,2013,30-AUG-13,F,368,NO,NA,Natural,Female,2013-08-30,242
PS13_00112,PSTOCK13,112,1300001702,27,2013,30-AUG-13,F,NA,YES,AFK11A,Hatchery,Female,2013-08-30,242
PS13_00113,PSTOCK13,113,1300001702,28,2013,30-AUG-13,F,386,NO,NA,Natural,Female,2013-08-30,242
PS13_00114,PSTOCK13,114,1300001702,29,2013,30-AUG-13,M,395,YES,AFK11B,Hatchery,Male,2013-08-30,242
PS13_00115,PSTOCK13,115,1300001702,30,2013,30-AUG-13,F,414,NO,NA,Natural,Female,2013-08-30,242
PS13_00116,PSTOCK13,116,1300001702,31,2013,30-AUG-13,M,400,NO,NA,Natural,Male,2013-08-30,242
PS13_00117,PSTOCK13,117,1300001702,32,2013,30-AUG-13,F,350,NO,NA,Natural,Female,2013-08-30,242
PS13_00118,PSTOCK13,118,1300001702,33,2013,30-AUG-13,F,346,NO,NA,Natural,Female,2013-08-30,242
PS13_00119,PSTOCK13,119,1300001702,34,2013,30-AUG-13,M,417,NO,NA,Natural,Male,2013-08-30,242
PS13_00120,PSTOCK13,120,1300001702,35,2013,30-AUG-13,M,364,NO,NA,Natural,Male,2013-08-30,242
PS13_00121,PSTOCK13,121,1300001702,36,2013,30-AUG-13,F,404,NO,NA,Natural,Female,2013-08-30,242
PS13_00122,PSTOCK13,122,1300001702,37,2013,30-AUG-13,F,429,YES,AFK11A,Hatchery,Female,2013-08-30,242
PS13_00123,PSTOCK13,123,1300001702,38,2013,30-AUG-13,F,498,NO,NA,Natural,Female,2013-08-30,242
PS13_00124,PSTOCK13,124,1300001702,39,2013,30-AUG-13,M,385,NO,NA,Natural,Male,2013-08-30,242
PS13_00125,PSTOCK13,125,1300001702,40,2013,30-AUG-13,M,372,NO,NA,Natural,Male,2013-08-30,242
PS13_00126,PSTOCK13,126,1300001702,41,2013,30-AUG-13,F,382,YES,AFK11A,Hatchery,Female,2013-08-30,242
PS13_00127,PSTOCK13,127,1300001702,42,2013,30-AUG-13,M,416,YES,AFK11A,Hatchery,Male,2013-08-30,242
PS13_00128,PSTOCK13,128,1300001702,43,2013,30-AUG-13,M,403,YES,AFK11A,Hatchery,Male,2013-08-30,242
PS13_00129,PSTOCK13,129,1300001702,44,2013,30-AUG-13,F,397,NO,NA,Natural,Female,2013-08-30,242
PS13_00130,PSTOCK13,130,1300001702,45,2013,30-AUG-13,F,393,NO,NA,Natural,Female,2013-08-30,242
PS13_00131,PSTOCK13,131,1300001702,46,2013,30-AUG-13,M,401,NO,NA,Natural,Male,2013-08-30,242
PS13_00132,PSTOCK13,132,1300001702,47,2013,30-AUG-13,M,406,NO,NA,Natural,Male,2013-08-30,242
PS13_00133,PSTOCK13,133,1300001702,48,2013,30-AUG-13,F,369,NO,NA,Natural,Female,2013-08-30,242
PS13_00135,PSTOCK13,135,1300001705,2,2013,30-AUG-13,M,406,NO,NA,Natural,Male,2013-08-30,242
PS13_00136,PSTOCK13,136,1300001705,3,2013,30-AUG-13,M,410,NO,NA,Natural,Male,2013-08-30,242
PS13_00137,PSTOCK13,137,1300001705,4,2013,30-AUG-13,M,374,NO,NA,Natural,Male,2013-08-30,242
PS13_00138,PSTOCK13,138,1300001705,5,2013,30-AUG-13,M,370,YES,AFK11B,Hatchery,Male,2013-08-30,242
PS13_00139,PSTOCK13,139,1300001705,6,2013,30-AUG-13,M,454,NO,NA,Natural,Male,2013-08-30,242
PS13_00140,PSTOCK13,140,1300001705,7,2013,30-AUG-13,M,411,NO,NA,Natural,Male,2013-08-30,242
PS13_00141,PSTOCK13,141,1300001705,8,2013,30-AUG-13,M,390,NO,NA,Natural,Male,2013-08-30,242
PS13_00142,PSTOCK13,142,1300001705,9,2013,30-AUG-13,M,382,NO,NA,Natural,Male,2013-08-30,242
PS13_00143,PSTOCK13,143,1300001705,10,2013,30-AUG-13,M,367,YES,AFK11A,Hatchery,Male,2013-08-30,242
PS13_00144,PSTOCK13,144,1300001705,11,2013,30-AUG-13,M,406,YES,AFK11A,Hatchery,Male,2013-08-30,242
PS13_00145,PSTOCK13,145,1300001705,12,2013,30-AUG-13,F,442,NO,NA,Natural,Female,2013-08-30,242
PS13_00146,PSTOCK13,146,1300001705,13,2013,30-AUG-13,F,411,NO,NA,Natural,Female,2013-08-30,242
PS13_00148,PSTOCK13,148,1300001705,15,2013,30-AUG-13,M,387,NO,NA,Natural,Male,2013-08-30,242
PS13_00150,PSTOCK13,150,1300001705,17,2013,30-AUG-13,F,400,YES,AFK11B,Hatchery,Female,2013-08-30,242
PS13_00151,PSTOCK13,151,1300001705,18,2013,30-AUG-13,M,364,NO,NA,Natural,Male,2013-08-30,242
PS13_00152,PSTOCK13,152,1300001705,19,2013,30-AUG-13,M,404,NO,NA,Natural,Male,2013-08-30,242
PS13_00153,PSTOCK13,153,1300001705,20,2013,30-AUG-13,M,418,NO,NA,Natural,Male,2013-08-30,242
PS13_00154,PSTOCK13,154,1300001705,21,2013,30-AUG-13,M,405,NO,NA,Natural,Male,2013-08-30,242
PS13_00155,PSTOCK13,155,1300001705,22,2013,30-AUG-13,F,375,NO,NA,Natural,Female,2013-08-30,242
PS13_00156,PSTOCK13,156,1300001705,23,2013,30-AUG-13,F,377,NO,NA,Natural,Female,2013-08-30,242
PS13_00157,PSTOCK13,157,1300001705,24,2013,30-AUG-13,M,401,NO,NA,Natural,Male,2013-08-30,242
PS13_00159,PSTOCK13,159,1300001705,26,2013,30-AUG-13,F,392,NO,NA,Natural,Female,2013-08-30,242
PS13_00160,PSTOCK13,160,1300001705,27,2013,30-AUG-13,M,357,NO,NA,Natural,Male,2013-08-30,242
PS13_00161,PSTOCK13,161,1300001705,28,2013,30-AUG-13,M,406,NO,NA,Natural,Male,2013-08-30,242
PS13_00162,PSTOCK13,162,1300001705,29,2013,30-AUG-13,M,381,NO,NA,Natural,Male,2013-08-30,242
PS13_00163,PSTOCK13,163,1300001705,30,2013,30-AUG-13,M,416,NO,NA,Natural,Male,2013-08-30,242
PS13_00164,PSTOCK13,164,1300001705,31,2013,30-AUG-13,M,423,NO,NA,Natural,Male,2013-08-30,242
PS13_00166,PSTOCK13,166,1300001705,33,2013,30-AUG-13,M,378,NO,NA,Natural,Male,2013-08-30,242
PS13_00167,PSTOCK13,167,1300001705,34,2013,30-AUG-13,F,412,YES,AFK11A,Hatchery,Female,2013-08-30,242
PS13_00168,PSTOCK13,168,1300001705,35,2013,30-AUG-13,F,380,NO,NA,Natural,Female,2013-08-30,242
PS13_00171,PSTOCK13,171,1300001705,38,2013,30-AUG-13,M,418,NO,NA,Natural,Male,2013-08-30,242
PS13_00173,PSTOCK13,173,1300001705,40,2013,30-AUG-13,F,384,NO,NA,Natural,Female,2013-08-30,242
PS13_00174,PSTOCK13,174,1300001705,41,2013,30-AUG-13,M,425,YES,AFK11A,Hatchery,Male,2013-08-30,242
PS13_00175,PSTOCK13,175,1300001705,42,2013,30-AUG-13,M,384,NO,NA,Natural,Male,2013-08-30,242
PS13_00177,PSTOCK13,177,1300001705,44,2013,30-AUG-13,F,356,NO,NA,Natural,Female,2013-08-30,242
PS13_00180,PSTOCK13,180,1300001705,47,2013,30-AUG-13,M,380,NO,NA,Natural,Male,2013-08-30,242
PS13_00182,PSTOCK13,182,1300001706,1,2013,30-AUG-13,F,385,NO,NA,Natural,Female,2013-08-30,242
PS13_00183,PSTOCK13,183,1300001706,2,2013,30-AUG-13,F,364,NO,NA,Natural,Female,2013-08-30,242
PS13_00184,PSTOCK13,184,1300001706,3,2013,30-AUG-13,F,388,NO,NA,Natural,Female,2013-08-30,242
PS13_00186,PSTOCK13,186,1300001706,5,2013,30-AUG-13,F,392,YES,AFK11A,Hatchery,Female,2013-08-30,242
PS13_00188,PSTOCK13,188,1300001706,7,2013,30-AUG-13,M,388,NO,NA,Natural,Male,2013-08-30,242
PS13_00190,PSTOCK13,190,1300001706,9,2013,30-AUG-13,M,352,NO,NA,Natural,Male,2013-08-30,242
PS13_00192,PSTOCK13,192,1300001706,11,2013,30-AUG-13,M,443,NO,NA,Natural,Male,2013-08-30,242
PS13_00193,PSTOCK13,193,1300001706,12,2013,30-AUG-13,M,370,NO,NA,Natural,Male,2013-08-30,242
PS13_00194,PSTOCK13,194,1300001706,13,2013,30-AUG-13,F,409,NO,NA,Natural,Female,2013-08-30,242
PS13_00195,PSTOCK13,195,1300001706,14,2013,30-AUG-13,F,368,YES,AFK11A,Hatchery,Female,2013-08-30,242
PS13_00197,PSTOCK13,197,1300001706,16,2013,30-AUG-13,F,382,YES,AFK11A,Hatchery,Female,2013-08-30,242
PS13_00198,PSTOCK13,198,1300001706,17,2013,30-AUG-13,M,411,NO,NA,Natural,Male,2013-08-30,242
PS13_00199,PSTOCK13,199,1300001706,18,2013,30-AUG-13,M,349,NO,NA,Natural,Male,2013-08-30,242
PS13_00200,PSTOCK13,200,1300001706,19,2013,30-AUG-13,F,408,NO,NA,Natural,Female,2013-08-30,242
PS13_00202,PSTOCK13,202,1300001706,21,2013,30-AUG-13,M,395,NO,NA,Natural,Male,2013-08-30,242
PS13_00203,PSTOCK13,203,1300001706,22,2013,30-AUG-13,F,380,NO,NA,Natural,Female,2013-08-30,242
PS13_00204,PSTOCK13,204,1300001706,23,2013,30-AUG-13,F,380,NO,NA,Natural,Female,2013-08-30,242
PS13_00205,PSTOCK13,205,1300001706,24,2013,30-AUG-13,F,378,NO,NA,Natural,Female,2013-08-30,242
PS13_00207,PSTOCK13,207,1300001706,26,2013,30-AUG-13,F,390,NO,NA,Natural,Female,2013-08-30,242
PS13_00208,PSTOCK13,208,1300001706,27,2013,30-AUG-13,M,415,NO,NA,Natural,Male,2013-08-30,242
PS13_00210,PSTOCK13,210,1300001706,29,2013,30-AUG-13,F,374,YES,AFK11A,Hatchery,Female,2013-08-30,242
PS13_00212,PSTOCK13,212,1300001706,31,2013,30-AUG-13,F,397,NO,NA,Natural,Female,2013-08-30,242
PS13_00213,PSTOCK13,213,1300001706,32,2013,30-AUG-13,M,386,NO,NA,Natural,Male,2013-08-30,242
PS13_00214,PSTOCK13,214,1300001706,33,2013,30-AUG-13,F,412,NO,NA,Natural,Female,2013-08-30,242
PS13_00216,PSTOCK13,216,1300001706,35,2013,30-AUG-13,F,392,NO,NA,Natural,Female,2013-08-30,242
PS13_00217,PSTOCK13,217,1300001706,36,2013,30-AUG-13,F,403,NO,NA,Natural,Female,2013-08-30,242
PS13_00218,PSTOCK13,218,1300001706,37,2013,30-AUG-13,F,395,NO,NA,Natural,Female,2013-08-30,242
PS13_00220,PSTOCK13,220,1300001706,39,2013,30-AUG-13,M,417,NO,NA,Natural,Male,2013-08-30,242
PS13_00221,PSTOCK13,221,1300001706,40,2013,30-AUG-13,M,418,NO,NA,Natural,Male,2013-08-30,242
PS13_00222,PSTOCK13,222,1300001706,41,2013,30-AUG-13,F,387,NO,NA,Natural,Female,2013-08-30,242
PS13_00224,PSTOCK13,224,1300001706,43,2013,30-AUG-13,M,391,NO,NA,Natural,Male,2013-08-30,242
PS13_00227,PSTOCK13,227,1300001706,46,2013,30-AUG-13,F,364,NO,NA,Natural,Female,2013-08-30,242
PS13_00228,PSTOCK13,228,1300001706,47,2013,30-AUG-13,F,381,NO,NA,Natural,Female,2013-08-30,242
PS13_00230,PSTOCK13,230,1300001703,1,2013,30-AUG-13,F,415,NO,NA,Natural,Female,2013-08-30,242
PS13_00231,PSTOCK13,231,1300001703,2,2013,30-AUG-13,M,381,YES,AFK11B,Hatchery,Male,2013-08-30,242
PS13_00232,PSTOCK13,232,1300001703,3,2013,30-AUG-13,M,370,NO,NA,Natural,Male,2013-08-30,242
PS13_00233,PSTOCK13,233,1300001703,4,2013,30-AUG-13,M,375,NO,NA,Natural,Male,2013-08-30,242
PS13_00234,PSTOCK13,234,1300001703,5,2013,30-AUG-13,F,396,NO,NA,Natural,Female,2013-08-30,242
PS13_00235,PSTOCK13,235,1300001703,6,2013,30-AUG-13,M,409,NO,NA,Natural,Male,2013-08-30,242
PS13_00236,PSTOCK13,236,1300001703,7,2013,30-AUG-13,F,407,NO,NA,Natural,Female,2013-08-30,242
PS13_00237,PSTOCK13,237,1300001703,8,2013,30-AUG-13,F,400,NO,NA,Natural,Female,2013-08-30,242
PS13_00238,PSTOCK13,238,1300001703,9,2013,30-AUG-13,F,385,NO,NA,Natural,Female,2013-08-30,242
PS13_00239,PSTOCK13,239,1300001703,10,2013,30-AUG-13,F,369,NO,NA,Natural,Female,2013-08-30,242
PS13_00240,PSTOCK13,240,1300001703,11,2013,30-AUG-13,M,394,NO,NA,Natural,Male,2013-08-30,242
PS13_00242,PSTOCK13,242,1300001703,13,2013,30-AUG-13,F,396,NO,NA,Natural,Female,2013-08-30,242
PS13_00243,PSTOCK13,243,1300001703,14,2013,30-AUG-13,F,397,NO,NA,Natural,Female,2013-08-30,242
PS13_00245,PSTOCK13,245,1300001703,16,2013,30-AUG-13,F,346,NO,NA,Natural,Female,2013-08-30,242
PS13_00247,PSTOCK13,247,1300001703,18,2013,30-AUG-13,M,443,YES,AFK11B,Hatchery,Male,2013-08-30,242
PS13_00248,PSTOCK13,248,1300001703,19,2013,30-AUG-13,F,411,NO,NA,Natural,Female,2013-08-30,242
PS13_00249,PSTOCK13,249,1300001703,20,2013,30-AUG-13,F,394,NO,NA,Natural,Female,2013-08-30,242
PS13_00250,PSTOCK13,250,1300001703,21,2013,30-AUG-13,F,390,NO,NA,Natural,Female,2013-08-30,242
PS13_00251,PSTOCK13,251,1300001703,22,2013,30-AUG-13,F,391,NO,NA,Natural,Female,2013-08-30,242
PS13_00252,PSTOCK13,252,1300001703,23,2013,30-AUG-13,F,385,NO,NA,Natural,Female,2013-08-30,242
PS13_00253,PSTOCK13,253,1300001703,24,2013,30-AUG-13,M,397,NO,NA,Natural,Male,2013-08-30,242
PS13_00254,PSTOCK13,254,1300001703,25,2013,30-AUG-13,F,398,YES,AFK11B,Hatchery,Female,2013-08-30,242
PS13_00255,PSTOCK13,255,1300001703,26,2013,30-AUG-13,M,401,NO,NA,Natural,Male,2013-08-30,242
PS13_00256,PSTOCK13,256,1300001703,27,2013,30-AUG-13,F,421,YES,AFK11A,Hatchery,Female,2013-08-30,242
PS13_00257,PSTOCK13,257,1300001703,28,2013,30-AUG-13,F,412,NO,NA,Natural,Female,2013-08-30,242
PS13_00258,PSTOCK13,258,1300001703,29,2013,30-AUG-13,F,393,NO,NA,Natural,Female,2013-08-30,242
PS13_00259,PSTOCK13,259,1300001703,30,2013,30-AUG-13,M,371,NO,NA,Natural,Male,2013-08-30,242
PS13_00260,PSTOCK13,260,1300001703,31,2013,30-AUG-13,F,384,NO,NA,Natural,Female,2013-08-30,242
PS13_00261,PSTOCK13,261,1300001703,32,2013,30-AUG-13,F,414,NO,NA,Natural,Female,2013-08-30,242
PS13_00262,PSTOCK13,262,1300001703,33,2013,30-AUG-13,M,398,NO,NA,Natural,Male,2013-08-30,242
PS13_00264,PSTOCK13,264,1300001703,35,2013,30-AUG-13,F,398,NO,NA,Natural,Female,2013-08-30,242
PS13_00265,PSTOCK13,265,1300001703,36,2013,30-AUG-13,M,355,NO,NA,Natural,Male,2013-08-30,242
PS13_00266,PSTOCK13,266,1300001703,37,2013,30-AUG-13,M,413,NO,NA,Natural,Male,2013-08-30,242
PS13_00267,PSTOCK13,267,1300001703,38,2013,30-AUG-13,M,373,YES,AFK11B,Hatchery,Male,2013-08-30,242
PS13_00268,PSTOCK13,268,1300001703,39,2013,30-AUG-13,F,412,NO,NA,Natural,Female,2013-08-30,242
PS13_00269,PSTOCK13,269,1300001703,40,2013,30-AUG-13,M,394,NO,NA,Natural,Male,2013-08-30,242
PS13_00270,PSTOCK13,270,1300001703,41,2013,30-AUG-13,F,379,NO,NA,Natural,Female,2013-08-30,242
PS13_00271,PSTOCK13,271,1300001703,42,2013,30-AUG-13,F,399,NO,NA,Natural,Female,2013-08-30,242
PS13_00272,PSTOCK13,272,1300001703,43,2013,30-AUG-13,F,420,NO,NA,Natural,Female,2013-08-30,242
PS13_00273,PSTOCK13,273,1300001703,44,2013,30-AUG-13,M,335,NO,NA,Natural,Male,2013-08-30,242
PS13_00274,PSTOCK13,274,1300001703,45,2013,30-AUG-13,F,381,NO,NA,Natural,Female,2013-08-30,242
PS13_00275,PSTOCK13,275,1300001703,46,2013,30-AUG-13,F,403,NO,NA,Natural,Female,2013-08-30,242
