franz_id,SILLY,Fish ID,DNA Tray Code,DNA Tray Well Code,Sample Year,Sample Date,SEX,Length Mm,Otolith Mark Present,Otolith Mark ID,origin,Sex,date,DOY,n,lineage
PH13_00347,PHOGAN13,347,1300001718,46,2013,01-SEP-13,M,376,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00348,PHOGAN13,348,1300001718,47,2013,01-SEP-13,F,410,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00349,PHOGAN13,349,1300001718,48,2013,01-SEP-13,M,362,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00350,PHOGAN13,350,1300001721,1,2013,01-SEP-13,M,420,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00351,PHOGAN13,351,1300001721,2,2013,01-SEP-13,F,428,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00352,PHOGAN13,352,1300001721,3,2013,01-SEP-13,F,404,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00353,PHOGAN13,353,1300001721,4,2013,01-SEP-13,F,401,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00354,PHOGAN13,354,1300001721,5,2013,01-SEP-13,F,416,YES,WNH11PINKB,Hatchery,Female,2013-09-01,244,0,NA
PH13_00355,PHOGAN13,355,1300001721,6,2013,01-SEP-13,M,404,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00356,PHOGAN13,356,1300001721,7,2013,01-SEP-13,M,403,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00357,PHOGAN13,357,1300001721,8,2013,01-SEP-13,F,377,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00358,PHOGAN13,358,1300001721,9,2013,01-SEP-13,F,401,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00359,PHOGAN13,359,1300001721,10,2013,01-SEP-13,F,396,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00360,PHOGAN13,360,1300001721,11,2013,01-SEP-13,F,389,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00361,PHOGAN13,361,1300001721,12,2013,01-SEP-13,F,410,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00362,PHOGAN13,362,1300001721,13,2013,01-SEP-13,M,392,NO,NA,Natural,Male,2013-09-01,244,1,odd
PH13_00363,PHOGAN13,363,1300001721,14,2013,01-SEP-13,F,396,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00365,PHOGAN13,365,1300001721,16,2013,01-SEP-13,M,372,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00366,PHOGAN13,366,1300001721,17,2013,01-SEP-13,F,409,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00367,PHOGAN13,367,1300001721,18,2013,01-SEP-13,F,417,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00368,PHOGAN13,368,1300001721,19,2013,01-SEP-13,F,418,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00369,PHOGAN13,369,1300001721,20,2013,01-SEP-13,F,399,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00370,PHOGAN13,370,1300001721,21,2013,01-SEP-13,F,417,YES,WNH11PINKB,Hatchery,Female,2013-09-01,244,0,NA
PH13_00371,PHOGAN13,371,1300001721,22,2013,01-SEP-13,F,436,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00372,PHOGAN13,372,1300001721,23,2013,01-SEP-13,F,404,YES,CCH11,Hatchery,Female,2013-09-01,244,0,NA
PH13_00373,PHOGAN13,373,1300001721,24,2013,01-SEP-13,F,390,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00374,PHOGAN13,374,1300001721,25,2013,01-SEP-13,M,415,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00375,PHOGAN13,375,1300001721,26,2013,01-SEP-13,F,392,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00376,PHOGAN13,376,1300001721,27,2013,01-SEP-13,F,377,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00377,PHOGAN13,377,1300001721,28,2013,01-SEP-13,F,393,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00378,PHOGAN13,378,1300001721,29,2013,01-SEP-13,F,386,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00379,PHOGAN13,379,1300001721,30,2013,01-SEP-13,F,395,YES,WNH11PINKB,Hatchery,Female,2013-09-01,244,0,NA
PH13_00380,PHOGAN13,380,1300001721,31,2013,01-SEP-13,F,400,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00381,PHOGAN13,381,1300001721,32,2013,01-SEP-13,M,351,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00382,PHOGAN13,382,1300001721,33,2013,01-SEP-13,F,412,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00383,PHOGAN13,383,1300001721,34,2013,01-SEP-13,F,420,YES,WNH11PINKA,Hatchery,Female,2013-09-01,244,0,NA
PH13_00384,PHOGAN13,384,1300001721,35,2013,01-SEP-13,F,406,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00385,PHOGAN13,385,1300001721,36,2013,01-SEP-13,F,409,YES,WNH11PINKB,Hatchery,Female,2013-09-01,244,0,NA
PH13_00386,PHOGAN13,386,1300001721,37,2013,01-SEP-13,F,405,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00387,PHOGAN13,387,1300001721,38,2013,01-SEP-13,F,425,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00388,PHOGAN13,388,1300001721,39,2013,01-SEP-13,M,404,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00389,PHOGAN13,389,1300001721,40,2013,01-SEP-13,F,396,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00390,PHOGAN13,390,1300001721,41,2013,01-SEP-13,F,387,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00391,PHOGAN13,391,1300001721,42,2013,01-SEP-13,F,386,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00392,PHOGAN13,392,1300001721,43,2013,01-SEP-13,F,406,YES,WNH11PINKB,Hatchery,Female,2013-09-01,244,0,NA
PH13_00393,PHOGAN13,393,1300001721,44,2013,01-SEP-13,F,414,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00394,PHOGAN13,394,1300001721,45,2013,01-SEP-13,F,408,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00395,PHOGAN13,395,1300001721,46,2013,01-SEP-13,F,419,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00396,PHOGAN13,396,1300001721,47,2013,01-SEP-13,F,393,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00397,PHOGAN13,397,1300001721,48,2013,01-SEP-13,F,401,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00398,PHOGAN13,398,1300001727,1,2013,01-SEP-13,M,400,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00399,PHOGAN13,399,1300001727,2,2013,01-SEP-13,M,397,YES,WNH11PINKA,Hatchery,Male,2013-09-01,244,0,NA
PH13_00400,PHOGAN13,400,1300001727,3,2013,01-SEP-13,M,388,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00401,PHOGAN13,401,1300001727,4,2013,01-SEP-13,F,429,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00402,PHOGAN13,402,1300001727,5,2013,01-SEP-13,M,382,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00403,PHOGAN13,403,1300001727,6,2013,01-SEP-13,M,394,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00404,PHOGAN13,404,1300001727,7,2013,01-SEP-13,F,397,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00405,PHOGAN13,405,1300001727,8,2013,01-SEP-13,M,443,YES,WNH11PINKB,Hatchery,Male,2013-09-01,244,0,NA
PH13_00406,PHOGAN13,406,1300001727,9,2013,01-SEP-13,F,384,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00407,PHOGAN13,407,1300001727,10,2013,01-SEP-13,M,413,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00408,PHOGAN13,408,1300001727,11,2013,01-SEP-13,M,379,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00409,PHOGAN13,409,1300001727,12,2013,01-SEP-13,F,411,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00410,PHOGAN13,410,1300001727,13,2013,01-SEP-13,F,397,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00411,PHOGAN13,411,1300001727,14,2013,01-SEP-13,M,379,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00412,PHOGAN13,412,1300001727,15,2013,01-SEP-13,M,408,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00413,PHOGAN13,413,1300001727,16,2013,01-SEP-13,M,391,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00414,PHOGAN13,414,1300001727,17,2013,01-SEP-13,M,386,NO,NA,Natural,Male,2013-09-01,244,2,odd
PH13_00415,PHOGAN13,415,1300001727,18,2013,01-SEP-13,M,427,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00416,PHOGAN13,416,1300001727,19,2013,01-SEP-13,M,387,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00417,PHOGAN13,417,1300001727,20,2013,01-SEP-13,F,432,YES,WNH11PINKB,Hatchery,Female,2013-09-01,244,0,NA
PH13_00418,PHOGAN13,418,1300001727,21,2013,01-SEP-13,M,376,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00419,PHOGAN13,419,1300001727,22,2013,01-SEP-13,M,429,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00420,PHOGAN13,420,1300001727,23,2013,01-SEP-13,M,456,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00421,PHOGAN13,421,1300001727,24,2013,01-SEP-13,F,374,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00422,PHOGAN13,422,1300001727,25,2013,01-SEP-13,M,396,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00423,PHOGAN13,423,1300001727,26,2013,01-SEP-13,M,404,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00425,PHOGAN13,425,1300001727,28,2013,01-SEP-13,F,414,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00426,PHOGAN13,426,1300001727,29,2013,01-SEP-13,M,411,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00427,PHOGAN13,427,1300001727,30,2013,01-SEP-13,F,415,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00428,PHOGAN13,428,1300001727,31,2013,01-SEP-13,M,409,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00429,PHOGAN13,429,1300001727,32,2013,01-SEP-13,F,403,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00431,PHOGAN13,431,1300001727,34,2013,01-SEP-13,F,385,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00432,PHOGAN13,432,1300001727,35,2013,01-SEP-13,M,379,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00433,PHOGAN13,433,1300001727,36,2013,01-SEP-13,F,398,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00434,PHOGAN13,434,1300001727,37,2013,01-SEP-13,M,411,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00435,PHOGAN13,435,1300001727,38,2013,01-SEP-13,F,400,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00436,PHOGAN13,436,1300001727,39,2013,01-SEP-13,F,412,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00437,PHOGAN13,437,1300001727,40,2013,01-SEP-13,M,439,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00438,PHOGAN13,438,1300001727,41,2013,01-SEP-13,F,392,YES,WNH11PINKB,Hatchery,Female,2013-09-01,244,0,NA
PH13_00440,PHOGAN13,440,1300001727,43,2013,01-SEP-13,M,420,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00441,PHOGAN13,441,1300001727,44,2013,01-SEP-13,M,395,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00442,PHOGAN13,442,1300001727,45,2013,01-SEP-13,M,378,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00443,PHOGAN13,443,1300001727,46,2013,01-SEP-13,M,412,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00444,PHOGAN13,444,1300001727,47,2013,01-SEP-13,M,359,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00445,PHOGAN13,445,1300001727,48,2013,01-SEP-13,M,395,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00446,PHOGAN13,446,1300001724,1,2013,01-SEP-13,F,422,YES,WNH11PINKB,Hatchery,Female,2013-09-01,244,0,NA
PH13_00447,PHOGAN13,447,1300001724,2,2013,01-SEP-13,M,395,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00448,PHOGAN13,448,1300001724,3,2013,01-SEP-13,F,423,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00449,PHOGAN13,449,1300001724,4,2013,01-SEP-13,M,373,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00450,PHOGAN13,450,1300001724,5,2013,01-SEP-13,F,405,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00451,PHOGAN13,451,1300001724,6,2013,01-SEP-13,F,405,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00452,PHOGAN13,452,1300001724,7,2013,01-SEP-13,F,382,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00453,PHOGAN13,453,1300001724,8,2013,01-SEP-13,F,413,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00454,PHOGAN13,454,1300001724,9,2013,01-SEP-13,M,393,YES,WNH11PINKB,Hatchery,Male,2013-09-01,244,0,NA
PH13_00455,PHOGAN13,455,1300001724,10,2013,01-SEP-13,F,402,YES,WNH11PINKA,Hatchery,Female,2013-09-01,244,0,NA
PH13_00456,PHOGAN13,456,1300001724,11,2013,01-SEP-13,M,380,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00457,PHOGAN13,457,1300001724,12,2013,01-SEP-13,M,389,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00458,PHOGAN13,458,1300001724,13,2013,01-SEP-13,F,405,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00459,PHOGAN13,459,1300001724,14,2013,01-SEP-13,F,413,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00460,PHOGAN13,460,1300001724,15,2013,01-SEP-13,F,374,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00461,PHOGAN13,461,1300001724,16,2013,01-SEP-13,M,377,YES,WNH11PINKA,Hatchery,Male,2013-09-01,244,0,NA
PH13_00462,PHOGAN13,462,1300001724,17,2013,01-SEP-13,F,405,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00463,PHOGAN13,463,1300001724,18,2013,01-SEP-13,F,417,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00464,PHOGAN13,464,1300001724,19,2013,01-SEP-13,F,383,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00465,PHOGAN13,465,1300001724,20,2013,01-SEP-13,F,397,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00466,PHOGAN13,466,1300001724,21,2013,01-SEP-13,F,419,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00468,PHOGAN13,468,1300001724,23,2013,01-SEP-13,F,379,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00469,PHOGAN13,469,1300001724,24,2013,01-SEP-13,F,377,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00470,PHOGAN13,470,1300001724,25,2013,01-SEP-13,M,375,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00471,PHOGAN13,471,1300001724,26,2013,01-SEP-13,M,345,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00473,PHOGAN13,473,1300001724,28,2013,01-SEP-13,F,423,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00474,PHOGAN13,474,1300001724,29,2013,01-SEP-13,F,384,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00475,PHOGAN13,475,1300001724,30,2013,01-SEP-13,F,400,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00476,PHOGAN13,476,1300001724,31,2013,01-SEP-13,F,419,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00477,PHOGAN13,477,1300001724,32,2013,01-SEP-13,F,401,YES,WNH11PINKA,Hatchery,Female,2013-09-01,244,0,NA
PH13_00478,PHOGAN13,478,1300001724,33,2013,01-SEP-13,F,385,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00479,PHOGAN13,479,1300001724,34,2013,01-SEP-13,M,423,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00480,PHOGAN13,480,1300001724,35,2013,01-SEP-13,F,384,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00481,PHOGAN13,481,1300001724,36,2013,01-SEP-13,F,395,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00482,PHOGAN13,482,1300001724,37,2013,01-SEP-13,F,390,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00483,PHOGAN13,483,1300001724,38,2013,01-SEP-13,F,386,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00484,PHOGAN13,484,1300001724,39,2013,01-SEP-13,F,384,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00485,PHOGAN13,485,1300001724,40,2013,01-SEP-13,M,385,YES,WNH11PINKA,Hatchery,Male,2013-09-01,244,0,NA
PH13_00486,PHOGAN13,486,1300001724,41,2013,01-SEP-13,F,406,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00487,PHOGAN13,487,1300001724,42,2013,01-SEP-13,F,425,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00488,PHOGAN13,488,1300001724,43,2013,01-SEP-13,M,NA,YES,WNH11PINKA,Hatchery,Male,2013-09-01,244,0,NA
PH13_00489,PHOGAN13,489,1300001724,44,2013,01-SEP-13,F,422,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00490,PHOGAN13,490,1300001724,45,2013,01-SEP-13,M,411,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00491,PHOGAN13,491,1300001724,46,2013,01-SEP-13,F,416,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00492,PHOGAN13,492,1300001724,47,2013,01-SEP-13,F,365,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00493,PHOGAN13,493,1300001724,48,2013,01-SEP-13,M,408,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00494,PHOGAN13,494,1300001726,1,2013,01-SEP-13,F,435,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00495,PHOGAN13,495,1300001726,2,2013,01-SEP-13,M,392,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00496,PHOGAN13,496,1300001726,3,2013,01-SEP-13,M,406,YES,WNH11PINKB,Hatchery,Male,2013-09-01,244,0,NA
PH13_00497,PHOGAN13,497,1300001726,4,2013,01-SEP-13,F,420,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00498,PHOGAN13,498,1300001726,5,2013,01-SEP-13,F,403,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00499,PHOGAN13,499,1300001726,6,2013,01-SEP-13,M,396,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00500,PHOGAN13,500,1300001726,7,2013,01-SEP-13,M,391,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00501,PHOGAN13,501,1300001726,8,2013,01-SEP-13,M,403,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00502,PHOGAN13,502,1300001726,9,2013,01-SEP-13,F,421,YES,WNH11PINKB,Hatchery,Female,2013-09-01,244,0,NA
PH13_00503,PHOGAN13,503,1300001726,10,2013,01-SEP-13,F,NA,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00504,PHOGAN13,504,1300001726,11,2013,01-SEP-13,F,389,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00505,PHOGAN13,505,1300001726,12,2013,01-SEP-13,F,426,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00506,PHOGAN13,506,1300001726,13,2013,01-SEP-13,M,427,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00507,PHOGAN13,507,1300001726,14,2013,01-SEP-13,F,428,YES,WNH11PINKB,Hatchery,Female,2013-09-01,244,0,NA
PH13_00508,PHOGAN13,508,1300001726,15,2013,01-SEP-13,M,374,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00509,PHOGAN13,509,1300001726,16,2013,01-SEP-13,M,371,YES,WNH11PINKB,Hatchery,Male,2013-09-01,244,0,NA
PH13_00510,PHOGAN13,510,1300001726,17,2013,01-SEP-13,M,382,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00511,PHOGAN13,511,1300001726,18,2013,01-SEP-13,F,389,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00512,PHOGAN13,512,1300001726,19,2013,01-SEP-13,F,418,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00513,PHOGAN13,513,1300001726,20,2013,01-SEP-13,M,NA,YES,WNH11PINKB,Hatchery,Male,2013-09-01,244,0,NA
PH13_00514,PHOGAN13,514,1300001726,21,2013,01-SEP-13,F,411,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00517,PHOGAN13,517,1300001726,24,2013,01-SEP-13,F,NA,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00518,PHOGAN13,518,1300001726,25,2013,01-SEP-13,M,373,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00519,PHOGAN13,519,1300001726,26,2013,01-SEP-13,F,386,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00521,PHOGAN13,521,1300001726,28,2013,01-SEP-13,M,382,YES,WNH11PINKB,Hatchery,Male,2013-09-01,244,1,odd
PH13_00522,PHOGAN13,522,1300001726,29,2013,01-SEP-13,M,NA,YES,WNH11PINKA,Hatchery,Male,2013-09-01,244,0,NA
PH13_00523,PHOGAN13,523,1300001726,30,2013,01-SEP-13,F,378,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00524,PHOGAN13,524,1300001726,31,2013,01-SEP-13,M,404,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00525,PHOGAN13,525,1300001726,32,2013,01-SEP-13,F,367,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00526,PHOGAN13,526,1300001726,33,2013,01-SEP-13,F,394,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00527,PHOGAN13,527,1300001726,34,2013,01-SEP-13,M,396,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00528,PHOGAN13,528,1300001726,35,2013,01-SEP-13,F,381,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00529,PHOGAN13,529,1300001726,36,2013,01-SEP-13,M,378,YES,AFK11B,Hatchery,Male,2013-09-01,244,0,NA
PH13_00530,PHOGAN13,530,1300001726,37,2013,01-SEP-13,M,392,YES,AFK11A,Hatchery,Male,2013-09-01,244,0,NA
PH13_00531,PHOGAN13,531,1300001726,38,2013,01-SEP-13,F,441,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00532,PHOGAN13,532,1300001726,39,2013,01-SEP-13,F,401,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00533,PHOGAN13,533,1300001726,40,2013,01-SEP-13,F,399,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00534,PHOGAN13,534,1300001726,41,2013,01-SEP-13,F,399,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00535,PHOGAN13,535,1300001726,42,2013,01-SEP-13,F,376,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00536,PHOGAN13,536,1300001726,43,2013,01-SEP-13,F,363,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00537,PHOGAN13,537,1300001726,44,2013,01-SEP-13,M,395,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00538,PHOGAN13,538,1300001726,45,2013,01-SEP-13,M,NA,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00539,PHOGAN13,539,1300001726,46,2013,01-SEP-13,F,NA,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00540,PHOGAN13,540,1300001726,47,2013,01-SEP-13,F,384,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00541,PHOGAN13,541,1300001726,48,2013,01-SEP-13,M,348,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00542,PHOGAN13,542,1300001728,1,2013,01-SEP-13,M,427,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00543,PHOGAN13,543,1300001728,2,2013,01-SEP-13,F,NA,NO,NA,Natural,Female,2013-09-01,244,1,odd
PH13_00544,PHOGAN13,544,1300001728,3,2013,01-SEP-13,F,392,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00545,PHOGAN13,545,1300001728,4,2013,01-SEP-13,F,355,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00546,PHOGAN13,546,1300001728,5,2013,01-SEP-13,M,400,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00547,PHOGAN13,547,1300001728,6,2013,01-SEP-13,M,432,YES,WNH11PINKA,Hatchery,Male,2013-09-01,244,0,NA
PH13_00548,PHOGAN13,548,1300001728,7,2013,01-SEP-13,M,429,NO,NA,Natural,Male,2013-09-01,244,0,NA
PH13_00549,PHOGAN13,549,1300001728,8,2013,01-SEP-13,F,405,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00550,PHOGAN13,550,1300001728,9,2013,01-SEP-13,F,401,YES,AFK11B,Hatchery,Female,2013-09-01,244,0,NA
PH13_00551,PHOGAN13,551,1300001728,10,2013,01-SEP-13,F,406,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00553,PHOGAN13,553,1300001728,12,2013,01-SEP-13,F,402,NO,NA,Natural,Female,2013-09-01,244,0,NA
PH13_00554,PHOGAN13,554,1300001728,13,2013,01-SEP-13,F,384,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
PH13_00555,PHOGAN13,555,1300001728,14,2013,01-SEP-13,F,397,YES,AFK11A,Hatchery,Female,2013-09-01,244,0,NA
